unitid,"instnm","addr","city","stabbr","zip",fips,obereg,"chfnm","chftitle","gentele","fintele","admtele","ein","duns","opeid",opeflag,"webaddr",sector,iclevel,control,hloffer,ugoffer,groffer,fpoffer,hdegoffr,deggrant,hbcu,hospital,medical,tribal,locale,openpubl,"act",newid,deathyr,"closedat",cyactive,postsec,pseflag,pset4flg,rptmth,"ialias",instcat,ccbasic,ccipug,ccipgrad,ccugprof,ccenrprf,ccsizset,carnegie,tenursys,landgrnt,instsize
"103741","Artistic Beauty Colleges-Tucson","3030 E Speedway Blvd","Tucson","AZ","85716","4","6","Fred Pressel","Regional Manager","6022482828","6022482828","5203276544","860642628","081694432","00886500","1","artisticbeautycolleges.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"103778","Thunderbird School of Global Management","15249 N 59th Ave","Glendale","AZ","85306-6000","4","6","Angel Cabrera","President","6029787000","6029787804","6029787596","860105586","063283154","00107000","1","www.thunderbird.edu","2","1","2","8","2","1","2","20","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","Thunderbird","1","29","-2","-2","-2","7","-2","55","1","2","2"
"103787","American Indian College of the Assemblies of God Inc","10020 N 15th Ave","Phoenix","AZ","85021","4","6","Rev. James V. Comer","President","6029443335","6029443335223","6029443335234","860200899","080670136","02199900","1","www.aicag.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","22","15","-1","9","2","8","51","2","2","1"
"103811","American Institute of Technology","440 S 54th Ave","Phoenix","AZ","85043-4729","4","6","R. Wade Murphree","President","6022332222","6022332222","6022332222","860608859","018706663","02317800","1","www.ait-schools.com","9","3","3","1","1","2","2","0","2","2","-2","2","2","41","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"103893","Apollo College-Phoenix Inc","8503 N 27th Ave","Phoenix","AZ","85051-4063","4","6","David Moore","Executive Director","6023245505","6023245505","6023245505","860316487","618612394","02100600","1","www.apollocollege.edu","6","2","3","4","1","2","2","40","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","4","10","1","-1","4","1","3","-3","2","2","2"
"103945","College America","1800 South Milton Road","Flagstaff","AZ","86001","4","6","Kymberlee Wilkens","Director","9285260763","92852607631404","92852607631402","526407167","148984107","03120300","1","www.collegeamerica.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","2","","4","10","1","-1","4","1","1","-3","2","2","1"
"103954","Arizona Academy of Beauty Inc","5631 E Speedway Blvd","Tucson","AZ","85712","4","6","Stewart White","Owner","5208854120","5208854120","5208854120","860178896","077524585","00886400","1","","9","3","3","2","1","2","2","0","2","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"103963","Arizona Automotive Institute","6829 N 46th Ave","Glendale","AZ","85301-3579","4","6","Dennis Del Valle","Executive Director","8005280717","6239347273","6239347273","010847000","031059210","01084700","1","www.aai.edu","6","2","3","3","1","2","2","40","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","4","10","0","-1","4","1","2","40","2","2","1"
"104090","International Institute of the Americas","6049 N 43rd Ave","Phoenix","AZ","85019-1600","4","6","Lynn McConnell","Director","6022426265","6022426265","6022426265","860372922","868921768","02218800","1","www.iia.edu","2","1","2","5","1","2","2","30","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","3","23","2","-1","9","2","6","40","2","2","1"
"104151","Arizona State University at the Tempe Campus","","Tempe","AZ","85287","4","6","Michael M. Crow","President","4809659011","4809653355","4809657788","860196696","623088747","00108100","1","www.asu.edu","1","1","1","9","1","1","1","11","1","2","2","2","2","-3","1","A","-2","-2","-2","1","1","1","1","1","ASU Tempe|ASU Tempe Campus|ASU at the Tempe Campus","2","15","11","15","11","4","15","15","1","2","5"
"104160","Arizona Western College","2020 S. Avenue 8E","Yuma","AZ","85365-8834","4","6","Don Schoening","President","9283176000","9283447634","9283176100","860179321","072438799","00107100","1","www.azwestern.edu","4","2","1","4","1","2","2","40","1","2","2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","AWC, A.W.C., AZ Western, AZ Western College","4","3","1","-1","1","1","3","40","2","2","3"
"104179","University of Arizona","1401 E University","Tucson","AZ","85721-0066","4","6","Robert Shelton","President","5206212211","5206211858","5206213237","866004791","806345617","00108300","1","www.arizona.edu","1","1","1","9","1","1","1","11","1","2","2","1","2","11","1","A","-2","-2","-2","1","1","1","1","1","UA|U of A|Arizona|UofA|The University of Arizona|University of Arizona|University of Az|AZ|Univ. of Arizona|Univ. of Az|Tucson|Tucson, AZ|the university of Arizona|the Univ. of Az|the U of AZ|the U of Az|Ariz.|Arizona University|Az+university|85721|AZ+univ|AZ university|","2","15","11","14","11","4","15","15","1","1","5"
"104188","The Art Center Design College-Tucson","2525 N Country Club Rd","Tucson","AZ","85716","4","6","Sharmon R Woods","President","5203250123","5203250123","5203250123","860567728","182526673","02491500","1","www.theartcenter.EDU","3","1","3","5","1","2","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","30","-2","-2","-2","2","-2","40","2","2","1"
"104294","Toni & Guy Hairdressing Academy","7201 E. Camelback #100","Scottsdale","AZ","85251","4","6","Robert A Smith","Chief Executive Officer","4809944222","4809452088","4809452088","860794977","148955735","02561900","1","attheacademy.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","12","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"104346","Central Arizona College","8470 N Overfield Rd","Coolidge","AZ","85228-9778","4","6","Terry A. Calaway","President","5204945444","5204945425","5204945260","860180838","074457169","00728300","1","www.centralaz.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","42","1","A","-2","-2","-2","1","1","1","1","1","","4","5","1","-1","1","1","3","40","2","2","3"
"104364","Chaparral College","4585 E Speedway Blvd Suite 204","Tucson","AZ","85712","4","6","Todd A. Matthews, Sr.","President","5203276866","5203276866","5203276866","860264601","088311618","00945100","1","www.chap-col.edu","3","1","3","6","1","1","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","3","23","2","-1","9","2","6","55","2","2","1"
"104391","Charles of Italy Beauty College","1987 McCulloch Blvd, Suite 205","Lake Havasu City","AZ","86403","4","6","Charles Bartolomeo","Owner","9284536666","9284536666","9284536666","860409030","025073123","02280500","1","www.charlesofitaly.edu","9","3","3","2","1","2","2","0","2","2","-2","2","2","33","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"104425","Cochise College","4190 W Highway 80","Douglas","AZ","85607-9724","4","6","Karen A Nicodemus","President","5203647943","5205155417","5205155412","860183151","074457425","00107200","1","www.cochise.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","42","1","A","-2","-2","-2","1","1","1","1","1","","4","3","1","-1","2","1","3","40","2","2","2"
"104434","Artistic Beauty Colleges-Flagstaff","1790 E Rte 66","Flagstaff","AZ","86004","4","6","Fred Pressel","Regional Manager","6022482828","6022482828","9287747146","860496836","795705748","01180800","1","artisticbeautycolleges.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","23","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"104443","Artistic Beauty Colleges-Chandler","2978 N Alma School Rd  Stes 1-3","Chandler","AZ","85224","4","6","Fred Pressel","Regional Manager","6022482828","6022489029","4808557901","860496836","020172453","01180801","1","artisticbeautycolleges.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"104504","Cortiva Institute-Desert Institute of the Healing Arts","639 N Sixth Ave","Tucson","AZ","85705","4","6","Joann Rockwell","President","5206232160","5206232160","5206232160","860436869","148886476","02582700","1","www.diha.org","9","3","3","2","1","2","2","0","2","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","Cortiva - DIHA","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"104522","DeVoe College of Beauty","750 Bartow Dr","Sierra Vista","AZ","85635-1832","4","6","Martha Sprenkle","Financial Aid Director","5204588660","5204588660","5204588660","860348207","089313894","02173300","1","www.personal.riverusers.com/~devoe/index.html","9","3","3","2","1","2","2","0","2","2","-2","2","2","33","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"104531","DeVry University-Arizona","2149 W Dunlap Ave","Phoenix","AZ","85021-2995","4","6","Jim Dugan","President","6028709222","6028709229","6028709201","362781982","179302724","01072702","1","www.devry.edu","3","1","3","7","1","1","2","20","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","19","16","10","6","4","9","54","2","2","2"
"104568","Earls Academy of Beauty","2111 S Alma School Rd Ste 21","Mesa","AZ","85210","4","6","April Montes","President-Owner","4808971722","4808971722","4808971722","860444637","083720854","01085800","1","WWW.EARLSACADEMY.COM","9","3","3","2","1","2","2","0","2","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"104577","Eastern Arizona College","615 N. Stadium Ave.","Thatcher","AZ","85552-0769","4","6","Mark Bryce","President","9284288322","9284288287","9284288270","866000754","093662443","00107300","1","www.eac.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","33","1","A","-2","-2","-2","1","1","1","1","1","","4","3","1","-1","1","1","3","40","2","2","3"
"104586","Embry Riddle Aeronautical University-Prescott","3700 Willow Creek Road","Prescott","AZ","86301-3720","4","6","Dr. John P. Johnson","President","9287773728","9287773765","8008883728","590936101","","00147902","1","www.erau.edu","2","1","2","7","1","1","2","20","1","2","-2","2","2","13","1","A","-2","-2","-2","1","1","1","1","1","","2","22","16","3","13","3","11","-3","1","2","2"
"104708","Glendale Community College","6000 W Olive Ave","Glendale","AZ","85302","4","6","Velvie Green, Ph.D.","President","6238453000","6238453366","6238453300","860185552","130068828","00107600","1","www.gc.maricopa.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","4","7","1","-1","1","1","5","40","2","2","4"
"104717","Grand Canyon University","3300 W Camelback Rd","Phoenix","AZ","85017","4","6","Brent Richardson","Chief Executive Officer","8008009776","8008009776","8008009776","203356009","074450750","00107400","1","www.gcu.edu","3","1","3","8","1","1","2","20","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","2","18","13","9","10","5","11","21","2","2","4"
"104805","High-Tech Institute-Phoenix","1515 E Indian School Road","Phoenix","AZ","85014","4","6","Glen Tharp","Campus President","6022799700","6022799700","6022799700","860434628","021657622","02263100","1","www.hightechschools.com","3","1","3","5","1","2","2","30","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","3","10","1","-1","4","1","2","40","2","2","3"
"104911","International Academy of Hair Design","3350 N Arizona Ave  Ste 4","Chandler","AZ","85225-7198","4","6","Gerald Johnson","Cheif Executive Officer","4808209422","480967646422","4808209422","860445130","086495876","01218400","1","www.intlacademy.biz","9","3","3","2","1","2","2","0","2","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"104984","Lamson College","1126 N Scottsdale Rd Ste 17","Tempe","AZ","85281-1700","4","6","Donna Green","School President","4808987000","4808987000","4808987000","942317605","020687455","02521500","1","www.lamsoncollege.com","6","2","3","3","1","2","2","40","1","2","-2","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","","4","10","1","-1","4","1","1","40","2","2","1"
"105118","Long Technical College","13450 N Black Canyon Hwy,  Ste 104","Phoenix","AZ","85029","4","6","Maryann Crone","Executive Director","6025481955","6025481955","6025481955","-1","070247630","02071200","1","www.longtechnicalcollege.com","6","2","3","4","1","2","2","40","1","2","-2","2","2","11","1","A","-2","-2","-2","1","1","1","1","2","","4","10","1","-1","4","1","1","40","2","2","1"
"105127","Maricopa Beauty College LLC","515 W Western Ave","Avondale","AZ","85323","4","6","Glen E. Mehlhorn","Sole Member","6239324414","6239324414","6239324414","204318110","098034457","02192300","1","www.maricopabeautycollege.com","9","3","3","2","1","2","2","0","2","2","-2","2","2","23","1","A","-2","-2","-2","1","1","1","1","2","","6","-3","-3","-3","-3","-3","-3","-3","2","2","1"
"105136","Maricopa Community College System Office","2411 W 14th St","Tempe","AZ","85281-6942","4","6","Rufus Glasper","Chancellor","4807318000","4807318565","4807318000","860185552","","030722A1","2","www.dist.maricopa.edu","0","2","1","3","1","2","2","40","1","2","2","-2","2","41","1","A","-2","-2","-2","1","1","1","1","-2","","-2","-3","-3","-3","-3","-3","-3","-3","2","2","-2"
"105145","Gateway Community College","108 N. 40th Street","Phoenix","AZ","85034","4","6","Eugene Giovannini, Ed. D.","President","6023925000","6023925132","6023925289","860185552","188922629","00830300","1","www.gwc.maricopa.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","4","7","1","-1","1","1","3","40","2","2","3"
"105154","Mesa Community College","1833 W Southern Ave","Mesa","AZ","85202","4","6","Larry Christiansen","President","6024617000","6024617441","6024617600","860185552","077521664","00107700","1","www.mc.maricopa.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","11","1","A","-2","-2","-2","1","1","1","1","1","","4","7","1","-1","1","1","5","40","2","2","5"
"105163","ITT Technical Institute-Tucson","1455 W. River Rd","Tucson","AZ","85704-5829","4","6","Timothy Riordan","Director","5204087488","5204087488","5204087488","362061311","139448765","02361100","1","www.itt-tech.edu","3","1","3","5","1","2","2","30","1","2","-2","2","2","21","1","A","-2","-2","-2","1","1","1","1","1","","3","14","1","-1","3","1","1","40","2","2","1"
"105172","ITT Technical Institute-Tempe","5005 S. Wendler Drive","Tempe","AZ","85282","4","6","Charles Wilson","Director","6024377500","6024377500","6024377500","362061311","144567260","02065200","1","www.itt-tech.edu","3","1","3","5","1","2","2","30","1","2","-2","2","2","12","1","A","-2","-2","-2","1","1","1","1","1","","3","28","-2","-2","-2","2","-2","54","2","2","1"
"105206","Mohave Community College","1971 Jagerson Ave","Kingman","AZ","86409-1238","4","6","Thomas C.  Henry PhD","Chancellor","9287574331","9287570855","9287570847","860287804","070259874","01186400","1","www.mohave.edu","4","2","1","3","1","2","2","40","1","2","2","2","2","41","1","A","-2","-2","-2","1","1","1","1","1","","4","5","1","-1","1","1","3","40","2","2","3"
